observation_id,source_class,label_quality,label_source,label_conflict_industrial_vs_vegetation,temporal_status,detections_30d,distinct_active_days_30d,frp,brightness,distance_to_strong_industrial_km,distance_to_supporting_industrial_km,distance_to_infrastructure_km,distance_to_vegetation_km,strong_industrial_vs_vegetation_distance_km,strong_industrial_within_1_0km,strong_industrial_within_1_5km,supporting_industrial_within_1_0km,supporting_industrial_within_1_5km,independent_industrial_distance_km,industrial_reference_le_1km,industrial_reference_le_2km,actual_class,raw_prob_industrial,raw_prob_natural,raw_prob_other,calibrated_prob_industrial,calibrated_prob_natural,calibrated_prob_other,raw_predicted_class,calibrated_predicted_class
FW25_00569101,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,3.78,335.51,3.0602624,0.91262454,0.6497839,1.8718598,-1.1884027,0,0,1,1,37.838969114134905,False,False,other_uncertain,0.0279354814890027,0.4685911565065536,0.5034733620044437,0.0082384442606946,0.5698364244307019,0.4219251313086035,other_uncertain,natural_vegetation_fire
FW25_00018808,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,3.01,325.38,0.6239172,0.64023805,2.915625,0.13001674,-0.49390048,1,1,1,1,33.13363548921695,False,False,natural_vegetation_fire,0.0522887955967933,0.6419803879928643,0.3057308164103424,0.0083368076657665,0.769595273769515,0.2220679185647184,natural_vegetation_fire,natural_vegetation_fire
FW25_00056854,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,4.84,331.11,0.5292329,0.4753299,5.6242723,9.677929,9.148696,1,1,1,1,36.81665429088317,False,False,other_uncertain,0.0697486933225301,0.7108519715869105,0.2193993350905593,0.0085902000376393,0.8401151600698824,0.1512946398924782,natural_vegetation_fire,natural_vegetation_fire
FW25_00530640,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,4.19,318.96,5.4372845,0.5895046,2.1086977,5.382164,-0.05512047,0,0,1,1,41.23181331763558,False,False,natural_vegetation_fire,0.0220886594006165,0.3818683644671045,0.596042976132279,0.0087067610175876,0.4563508767956216,0.5349423621867908,other_uncertain,other_uncertain
FW25_00348836,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,14.28,348.58,0.41367093,0.437903,4.9342937,2.8061526,2.3924816,1,1,1,1,93.52429872535589,False,False,natural_vegetation_fire,0.073683832961845,0.7168927306114211,0.2094234364267339,0.0087686852110977,0.8472472779849078,0.1439840368039942,natural_vegetation_fire,natural_vegetation_fire
FW25_00575662,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,1.53,340.95,2.1870055,0.15477097,2.4942663,4.901285,2.7142797,0,0,1,1,23.34747417537398,False,False,natural_vegetation_fire,0.0249694246113546,0.3861156655742906,0.5889149098143547,0.0093002934409164,0.4632589605139676,0.5274407460451159,other_uncertain,other_uncertain
FW25_00494329,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,5.4,336.59,0.55595666,0.6068046,2.4609256,2.2355766,1.67962,1,1,1,1,70.21596894771564,False,False,natural_vegetation_fire,0.0415716634256261,0.5023256273036661,0.4561027092707078,0.0097871023306245,0.6166317076947581,0.3735811899746174,natural_vegetation_fire,natural_vegetation_fire
FW25_00526432,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,1.49,336.22,0.4331349,0.1052995,4.236992,1.5138639,1.080729,1,1,1,1,20.041052932773773,False,False,other_uncertain,0.0287839487291263,0.3816815401963019,0.5895345110745718,0.0102697914872069,0.4589651670227127,0.5307650414900804,other_uncertain,other_uncertain
FW25_00522991,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,2.03,331.55,3.8619235,0.79964834,2.4944804,7.4230313,3.5611079,0,0,1,1,105.40412955199793,False,False,natural_vegetation_fire,0.0481603867158944,0.4787312794554297,0.4731083338286759,0.0113187198394301,0.5916425457156314,0.3970387344449385,natural_vegetation_fire,natural_vegetation_fire
FW25_00516401,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,11.2,344.1,2.6521761,0.32443848,2.4869175,13.255273,10.603097,0,0,1,1,21.843933754487782,False,False,natural_vegetation_fire,0.0321999678964329,0.3570508067982355,0.6107492253053316,0.0116962882548087,0.4270052800546857,0.5612984316905055,other_uncertain,other_uncertain
FW25_00117243,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,5.75,339.31,6.442103,0.4019201,1.2096574,4.459,-1.9831028,0,0,1,1,5.9821565806972785,False,False,natural_vegetation_fire,0.0844815111844429,0.5826351242346736,0.3328833645808834,0.0128298742033129,0.7271241136150888,0.2600460121815983,natural_vegetation_fire,natural_vegetation_fire
FW25_00061624,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,5.22,346.48,0.22596812,0.038926043,3.981788,6.738094,6.512126,1,1,1,1,117.33818606714792,False,False,natural_vegetation_fire,0.0616237537715634,0.4837029420920019,0.4546733041364347,0.0130853215252331,0.6039482794343448,0.3829663990404219,natural_vegetation_fire,natural_vegetation_fire
FW25_00462538,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,27.84,340.15,0.54548687,0.9411046,2.6767054,1.9111762,1.3656893,1,1,1,1,76.6068217819329,False,False,natural_vegetation_fire,0.0734055946925029,0.5129691776657342,0.4136252276417628,0.0136972100827222,0.6443709867740093,0.3419318031432682,natural_vegetation_fire,natural_vegetation_fire
FW25_00059316,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,13.31,353.07,0.23468983,0.11291745,3.2955933,15.735829,15.50114,1,1,1,1,22.943338188914062,False,False,other_uncertain,0.0473657397213397,0.3861747551913768,0.5664595050872834,0.0138966913705717,0.4725739283976832,0.5135293802317451,other_uncertain,other_uncertain
FW25_00536123,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,2.06,342.69,3.6729498,0.8814861,2.1421773,24.387178,20.71423,0,0,1,1,53.02621693486586,False,False,other_uncertain,0.0122986169845599,0.1143973569259644,0.8733040260894754,0.0139163752306218,0.0931581258331831,0.892925498936195,other_uncertain,other_uncertain
FW25_00563043,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,1.57,336.5,15.128572,0.9448569,0.47244725,16.501736,1.3731632,0,0,1,1,79.81153211127312,False,False,other_uncertain,0.0529961759731246,0.3845741629738098,0.5624296610530656,0.0149846753625173,0.4726712911046612,0.5123440335328214,other_uncertain,other_uncertain
FW25_00539948,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,26.38,356.92,1.0733374,0.5152443,2.287972,26.87195,25.798613,0,1,1,1,30.926399385659444,False,False,other_uncertain,0.0122708484425969,0.0981499095694688,0.8895792419879343,0.0151392565125055,0.0749113399686351,0.9099494035188592,other_uncertain,other_uncertain
FW25_00409063,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,33.82,326.89,2.3791687,0.9769826,2.2149847,1.1337743,-1.2453945,0,0,1,1,108.55453379137246,False,False,other_uncertain,0.0861269385073712,0.5079029504440542,0.4059701110485745,0.0153591886249572,0.6446461539703829,0.3399946574046597,natural_vegetation_fire,natural_vegetation_fire
FW25_00219106,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,3.72,335.08,0.5808049,0.57801765,2.7682135,3.4475641,2.8667593,1,1,1,1,123.8828538017619,False,False,natural_vegetation_fire,0.1214223124604582,0.5910994443226881,0.2874782432168536,0.0159073441603698,0.7556044065804375,0.2284882492591926,natural_vegetation_fire,natural_vegetation_fire
FW25_00544147,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,3.74,341.71,2.368448,0.9193535,1.5317934,4.2608104,1.8923624,0,0,1,1,3.2015610207362095,False,False,other_uncertain,0.0546544588488243,0.3356634616783409,0.6096820794728348,0.0172524239656912,0.4055720633221146,0.5771755127121941,other_uncertain,other_uncertain
FW25_00172298,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,1.32,335.84,0.5542758,0.630402,4.7361,3.9980493,3.4437735,1,1,1,1,62.14748456825725,False,False,natural_vegetation_fire,0.1448034756140454,0.5708372717150059,0.2843592526709486,0.0187096006508865,0.7469381891610045,0.2343522101881088,natural_vegetation_fire,natural_vegetation_fire
FW25_00337816,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,0.54,304.3,26.105225,0.056442134,0.21141927,20.181702,-5.923523,0,0,1,1,32.14869376800437,False,False,other_uncertain,0.0457060739061309,0.2599433669554881,0.694350559138381,0.0188370760998447,0.2944509464648397,0.6867119774353155,other_uncertain,other_uncertain
FW25_00523810,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,2.98,338.68,0.97164077,0.3644314,2.0029857,38.806892,37.83525,1,1,1,1,62.60509967252364,False,False,other_uncertain,0.0129388351931742,0.0597711897179488,0.9272899750888768,0.0204410423641379,0.0367222814165499,0.9428366762193122,other_uncertain,other_uncertain
FW25_00459338,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,8.99,335.95,1.3982524,0.7602907,2.7729619,19.507944,18.109692,0,1,1,1,87.53454351627327,False,False,natural_vegetation_fire,0.1739061546400817,0.5819445052500729,0.2441493401098452,0.0205971649282615,0.7756956437607719,0.2037071913109665,natural_vegetation_fire,natural_vegetation_fire
FW25_00367705,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,2.31,332.98,1.270082,0.63940555,2.2276313,5.6580334,4.3879514,0,1,1,1,23.7856954599641,False,False,natural_vegetation_fire,0.1473764731436195,0.514394557424091,0.3382289694322895,0.0215956268703843,0.6838573131529324,0.2945470599766832,natural_vegetation_fire,natural_vegetation_fire
FW25_00043846,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,1.0,323.76,4.205414,0.09505155,0.27756694,1.4643202,-2.7410936,0,0,1,1,29.605217037321182,False,False,natural_vegetation_fire,0.0623198424390989,0.28198130632409,0.6556988512368112,0.0216277667600752,0.3310184276731101,0.6473538055668145,other_uncertain,other_uncertain
FW25_00025433,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,1.82,337.34,0.124686815,0.22991236,3.220406,10.717918,10.593231,1,1,1,1,20.408739268251402,False,False,natural_vegetation_fire,0.0751436708963124,0.3109901014446635,0.6138662276590241,0.0226094514701366,0.3772460418614926,0.6001445066683706,other_uncertain,other_uncertain
FW25_00241551,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,4.45,341.98,4.1826453,0.9726769,1.6749139,12.438686,8.256041,0,0,1,1,29.18944066004191,False,False,natural_vegetation_fire,0.1348091061792899,0.4688206935522327,0.3963702002684774,0.0226348910518065,0.6208330142330151,0.3565320947151784,natural_vegetation_fire,natural_vegetation_fire
FW25_00063484,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,2.72,335.62,0.89531994,0.051577598,2.2139614,5.1978602,4.3025403,1,1,1,1,116.99388344093596,False,False,natural_vegetation_fire,0.1195898976177869,0.4324136548691559,0.4479964475130572,0.0227625190658675,0.5658292104737829,0.4114082704603496,other_uncertain,natural_vegetation_fire
FW25_00039172,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,8.82,338.39,5.2191076,0.3376391,1.8266164,10.996559,5.7774515,0,0,1,1,17.76307254614653,False,False,natural_vegetation_fire,0.1827659925671524,0.5361891504521897,0.2810448569806578,0.0237599062217478,0.7295325293192012,0.2467075644590509,natural_vegetation_fire,natural_vegetation_fire
FW25_00444032,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,7.84,344.6,3.7533188,0.56025213,1.1051973,2.8401306,-0.9131882,0,0,1,1,129.90036181362035,False,False,natural_vegetation_fire,0.1829195762926721,0.5007164099024034,0.3163640138049244,0.0258912639734815,0.6868139483704239,0.2872947876560945,natural_vegetation_fire,natural_vegetation_fire
FW25_00510889,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,0.94,308.96,0.29641163,0.5092582,10.844758,5.168852,4.8724403,1,1,1,1,58.75734002022589,False,False,natural_vegetation_fire,0.0716951317989565,0.2299661531271711,0.6983387150738722,0.0275157536280723,0.257476601103017,0.7150076452689107,other_uncertain,other_uncertain
FW25_00567750,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,2.12,333.06,3.8421664,0.3223212,1.3922526,10.128536,6.28637,0,0,1,1,90.15613048553178,False,False,natural_vegetation_fire,0.1046212334512303,0.2907171462846678,0.6046616202641019,0.0297751357691936,0.356894498546647,0.6133303656841593,other_uncertain,other_uncertain
FW25_00105143,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,2.73,336.59,2.2262683,0.35465905,0.8705563,0.38508838,-1.8411798,0,0,1,1,92.84067588927557,False,False,other_uncertain,0.1648291194594447,0.383014986459667,0.4521558940808883,0.0321300963411479,0.517929515045877,0.4499403886129751,other_uncertain,natural_vegetation_fire
FW25_00410794,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,4.8,331.46,0.31610343,0.9970883,2.0784507,2.9786725,2.662569,1,1,1,1,50.38971003756173,False,False,other_uncertain,0.22479101380884,0.4202612508458772,0.3549477353452828,0.0366961192946133,0.6024155297982262,0.3608883509071602,natural_vegetation_fire,natural_vegetation_fire
FW25_00063417,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,1.05,312.58,0.49145257,0.81171465,2.2069468,0.38197055,-0.10948202,1,1,1,1,41.022038804696045,False,False,natural_vegetation_fire,0.1509576527762848,0.2766555435939246,0.5723868036297904,0.0399868033000054,0.3503159394978184,0.6096972572021762,other_uncertain,other_uncertain
FW25_00571771,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,7.3,345.47,0.1726433,0.106347315,1.7333571,1.3185989,1.1459556,1,1,1,1,2.5461216286633697,False,False,other_uncertain,0.1611509045888789,0.1188883326940016,0.7199607627171195,0.0719384847225359,0.1123069515391132,0.8157545637383508,other_uncertain,other_uncertain
FW25_00515632,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,2.59,333.09,0.6635789,0.041662417,0.65523607,2.099283,1.435704,1,1,1,1,3.330901235290603,False,False,other_uncertain,0.1177511207396939,0.072154795895713,0.8100940833645929,0.0749603791669408,0.0522678308978726,0.8727717899351866,other_uncertain,other_uncertain
FW25_00537767,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,1.1,302.76,1.1298145,0.9600519,1.970351,2.9326186,1.8028041,0,1,1,1,25.2187204443352,False,False,natural_vegetation_fire,0.173695600789533,0.1210542283942581,0.7052501708162088,0.0752606648375952,0.1165954935622214,0.8081438416001833,other_uncertain,other_uncertain
FW25_00547896,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,4.3,349.06,0.48657507,0.38442045,0.67243826,31.592773,31.1062,1,1,1,1,77.39233824374631,False,False,other_uncertain,0.0308671215562142,0.0120227115827977,0.957110166860988,0.0787722241786688,0.0035442326046083,0.9176835432167229,other_uncertain,other_uncertain
FW25_00520930,industrial_fire_candidate,B_STRONG_WEAK_LABEL,independent_industrial_reference,False,EPISODIC,0,0,5.26,352.61,0.58439106,0.18196848,1.3122867,53.357746,52.773354,1,1,1,1,1.138691881966601,False,True,industrial_fire_candidate,0.0545009318900476,0.023717000721514,0.9217820673884384,0.0793904043870311,0.0097099328163811,0.9108996627965876,other_uncertain,other_uncertain
FW25_00102340,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,4.07,334.43,1.6090517,0.7373381,1.4811893,1.8919352,0.28288352,0,0,1,1,75.1240664947643,False,False,natural_vegetation_fire,0.3975131328909427,0.3057885671961514,0.2966982999129059,0.0812656029687641,0.5141217471347801,0.4046126498964558,industrial_fire_candidate,natural_vegetation_fire
FW25_00007108,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,1.43,312.08,1.6661205,0.066777594,0.66493213,0.50067693,-1.1654437,0,0,1,1,58.01743536022143,False,False,other_uncertain,0.2254637200605466,0.1499063620837523,0.6246299178557011,0.0815088826084025,0.1663005671449456,0.7521905502466518,other_uncertain,other_uncertain
FW25_00025514,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,3.63,331.04,1.3299462,0.7763956,0.38889804,0.56133145,-0.7686147,0,1,1,1,52.692347347168266,False,False,natural_vegetation_fire,0.3301965940095734,0.2316223217399685,0.4381810842504582,0.0853842422493444,0.3371241164019596,0.5774916413486959,other_uncertain,other_uncertain
FW25_00546530,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,6.95,337.7,0.50245297,0.39278904,1.4841682,1.5887774,1.0863245,1,1,1,1,12.382961298943492,False,False,other_uncertain,0.1717631476541172,0.0666886027798411,0.7615482495660416,0.101486484512232,0.0485402589172188,0.8499732565705491,other_uncertain,other_uncertain
FW25_00022859,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,0.61,296.86,1.0719746,0.77206284,7.4493265,5.8302097,4.758235,0,1,1,1,32.646233264421305,False,False,natural_vegetation_fire,0.3744466028105963,0.2041406741228822,0.4214127230665215,0.1051227116860085,0.301072971420761,0.5938043168932304,other_uncertain,other_uncertain
FW25_00464786,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,11.57,344.27,0.5688237,0.1085223,0.29209816,0.8987319,0.3299082,1,1,1,1,76.24777515640761,False,False,other_uncertain,0.2409070290343505,0.0959383748348895,0.6631545961307599,0.1093857350953545,0.0885013335476799,0.8021129313569656,other_uncertain,other_uncertain
FW25_00529854,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,1.48,333.03,0.45450097,0.82366765,0.50732744,37.098225,36.643723,1,1,1,1,50.20819650332291,False,False,natural_vegetation_fire,0.0980853917869534,0.022172692853826,0.8797419153592205,0.1180642400094661,0.0089148264691386,0.8730209335213952,other_uncertain,other_uncertain
FW25_00517050,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,2.61,316.41,0.19118549,0.25128552,0.5080052,1.4783363,1.2871509,1,1,1,1,18.17510580689925,False,False,natural_vegetation_fire,0.1097469781653539,0.0250820929863283,0.8651709288483177,0.1196270462742496,0.0107803728358019,0.8695925808899485,other_uncertain,other_uncertain
FW25_00090794,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,0.8,306.0,1.2612143,0.9822897,1.5646998,0.5740252,-0.68718904,0,1,1,1,70.29151187770474,False,False,natural_vegetation_fire,0.3385341909409062,0.1352126004562889,0.5262532086028049,0.1224140775183415,0.1620833816544153,0.7155025408272431,other_uncertain,other_uncertain
FW25_00464785,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,11.17,343.81,0.19195403,0.07457653,0.50662065,1.1356859,0.9437319,1,1,1,1,76.20973998289001,False,False,other_uncertain,0.2214489935955966,0.0552823987221768,0.7232686076822264,0.1338906529779552,0.0381503086303028,0.8279590383917418,other_uncertain,other_uncertain
FW25_00485210,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,1.55,337.68,0.6681459,0.63971233,1.6925683,3.2331212,2.5649753,1,1,1,1,54.03619820182947,False,False,natural_vegetation_fire,0.3935695266341752,0.1472144457819467,0.4592160275838781,0.1351935713104715,0.1957388473780281,0.6690675813115003,other_uncertain,other_uncertain
FW25_00017623,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,0.78,313.25,0.979839,0.1660193,1.7325863,0.70056844,-0.2792706,1,1,1,1,38.67319850187404,False,False,natural_vegetation_fire,0.4418853665190464,0.1793302903280949,0.3787843431528585,0.1359097470560236,0.2755827313781002,0.5885075215658762,industrial_fire_candidate,other_uncertain
FW25_00111607,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,3.29,340.92,0.9112127,0.7009473,1.2762597,2.0048752,1.0936625,1,1,1,1,16.264468638130673,False,False,natural_vegetation_fire,0.4897584253670184,0.181319967654789,0.3289216069781926,0.1518577848751164,0.2996382366760568,0.5485039784488268,industrial_fire_candidate,other_uncertain
FW25_00535853,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,12.57,355.75,0.7172579,0.017648937,0.2749262,13.70644,12.989182,1,1,1,1,41.1989401074559,False,False,other_uncertain,0.2281301337607582,0.0440749550898429,0.7277949111493989,0.151995432793597,0.0272045640150366,0.8208000031913664,other_uncertain,other_uncertain
FW25_00036227,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,0.43,299.0,0.22786748,0.3450916,0.3475805,1.266957,1.0390896,1,1,1,1,58.65404877682301,False,False,other_uncertain,0.2670575261932196,0.0542672152348118,0.6786752585719685,0.156114839079643,0.0385374385879676,0.8053477223323892,other_uncertain,other_uncertain
FW25_00535855,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,12.57,356.73,0.9301424,0.0063272095,0.693595,13.671494,12.741351,1,1,1,1,41.412817612412915,False,False,other_uncertain,0.2578388978329141,0.0472543795730492,0.6949067225940365,0.1616797087353809,0.030967522312451,0.807352768952168,other_uncertain,other_uncertain
FW25_00535863,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,12.66,356.73,1.2508168,0.00664665,0.73995787,14.063999,12.813183,0,1,1,1,41.75455654783663,False,False,other_uncertain,0.3091651474110156,0.0639896060464803,0.6268452465425041,0.1633560766246298,0.0514630771007347,0.7851808462746354,other_uncertain,other_uncertain
FW25_00112384,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,0.49,303.34,0.14244734,0.7261536,1.0192938,1.308809,1.1663617,1,1,1,1,37.143584041421626,False,False,natural_vegetation_fire,0.2770683628710402,0.0509126447900659,0.6720189923388938,0.1654827375083974,0.0352651026013238,0.7992521598902785,other_uncertain,other_uncertain
FW25_00515179,industrial_fire_candidate,B_HIGH_CONFIDENCE_WEAK_LABEL,independent_industrial_reference,False,EPISODIC,0,0,2.49,332.41,0.8172699,0.42759842,0.92471987,3.315682,2.4984121,1,1,1,1,0.8514493508298904,True,True,industrial_fire_candidate,0.4584425398791628,0.1335000343816863,0.4080574257391508,0.1679882970940065,0.1849689999338568,0.6470427029721366,industrial_fire_candidate,other_uncertain
FW25_00032440,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,19.38,342.72,1.3017054,0.99740446,1.2114576,0.29984897,-1.0018563,0,1,1,1,10.978459113827025,False,False,natural_vegetation_fire,0.5820296570755829,0.2092925915006367,0.2086777514237805,0.1720119822331141,0.4231344108169336,0.4048536069499522,industrial_fire_candidate,natural_vegetation_fire
FW25_00525608,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,15.04,338.57,0.31212026,0.8279987,0.97916836,2.716044,2.4039237,1,1,1,1,79.90437716932905,False,False,other_uncertain,0.3181512077144576,0.0401204715275101,0.6417283207580322,0.2054601067917031,0.0252987556121792,0.7692411375961177,other_uncertain,other_uncertain
FW25_00463753,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,13.15,367.0,0.56812865,0.6359511,1.3757352,0.7231135,0.15498483,1,1,1,1,41.2363795691198,False,False,natural_vegetation_fire,0.5470147425961736,0.1358574434935417,0.3171278139102847,0.2064616131946326,0.2165088202672029,0.5770295665381644,industrial_fire_candidate,other_uncertain
FW25_00408655,natural_vegetation_fire,B_STRONG_WEAK_LABEL,esa_worldcover_2021,False,EPISODIC,0,0,3.2,331.22,0.1949776,0.85022455,1.574269,1.656853,1.4618753,1,1,1,1,28.97423770939278,False,False,natural_vegetation_fire,0.4621538304976742,0.0849700099985106,0.4528761595038151,0.211236986180426,0.0941102912673612,0.6946527225522127,industrial_fire_candidate,other_uncertain
FW25_00105217,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,6.49,346.46,1.0970922,0.9904928,0.8126633,0.64299464,-0.4540975,0,1,1,1,57.59547644584992,False,False,other_uncertain,0.621503788464826,0.174691971425794,0.2038042401093799,0.2142567789881936,0.3556020584755856,0.4301411625362206,industrial_fire_candidate,other_uncertain
FW25_00083329,industrial_fire_candidate,B_HIGH_CONFIDENCE_WEAK_LABEL,independent_industrial_reference,False,EPISODIC,0,0,4.13,344.75,0.6380157,0.85269105,0.8945805,0.30737343,-0.33064225,1,1,1,1,0.8624217087075722,True,True,industrial_fire_candidate,0.6262019520815957,0.1436878189886826,0.2301102289297216,0.2432078075249361,0.2703837051777569,0.4864084872973069,industrial_fire_candidate,other_uncertain
FW25_00353819,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,5.3,334.45,0.20324506,0.88192374,0.19077338,2.2418664,2.0386212,1,1,1,1,15.228513484874735,False,False,other_uncertain,0.5297471950730807,0.0878484463048189,0.3824043586221004,0.2439941224076327,0.1085903383766592,0.647415539215708,industrial_fire_candidate,other_uncertain
FW25_00059537,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,29.63,345.25,0.7686256,0.29957286,0.29134452,0.92351127,0.15488565,1,1,1,1,13.436429617224386,False,False,other_uncertain,0.5778679979662229,0.094901489458212,0.327230512575565,0.2641385972550873,0.1317657486889729,0.6040956540559398,industrial_fire_candidate,other_uncertain
FW25_00392356,other_uncertain,C_AMBIGUOUS,insufficient_or_conflicting_evidence,False,EPISODIC,0,0,5.19,331.24,0.2980749,0.88323665,0.85222614,1.6225373,1.3244624,1,1,1,1,33.89817027723016,False,False,other_uncertain,0.6171370063458104,0.0841979825744981,0.2986650110796914,0.3047191078625751,0.1163822075946317,0.5788986845427933,industrial_fire_candidate,other_uncertain
